Hex	Name	UWP	Remarks	{Ix}	(Ex)	[Cx]	Nobility	Bases	Zone	PBG	W	Allegiance	Stars
2510	Vespa	C100433-8	Va Ni	{-2}	(B30+0)	[7278]	B	S	-	604	7	Im	M0 V
2512	Alma	CEB4596-9	Fl Ni Px	{-1}	(841-3)	[3449]	B	S	-	403	8	Im	G5 V
2513	Strauss	B200630-8	Va Ni Na	{-1}	(F50+2)	[658B]	B	S	-	607	7	Im	w D
2514	Bhat	C6A3454-9	Fl Ni	{-1}	(834+0)	[233D]	B	-	-	205	8	Im	K5 V
2520	Pachelbel	A100724-F	Va Na Pi	{+2}	(96E-2)	[C95E]	DB	N	-	503	7	Im	M0 V
2522	Teqnox	A965763-A	Ag Ri	{+4}	(C6C+2)	[8B68]	fCB	N	-	303	8	Im	G0 V
2524	Shimizu	C5A3575-8	Fl Ni	{-2}	(B42+4)	[335C]	B	S	-	304	7	Im	M5 V
2525	Manas	A1007BC-F	Va Na Pi	{+2}	(D6A+0)	[795E]	DB	N	-	615	8	Im	M0 V
2526	Arecibo	B932645-8	Ni Na Po	{-1}	(555-3)	[6588]	B	S	-	500	3	Im	F5 V G5 V
2528	Veverka	E000302-8	As Va Lo	{-3}	(721+0)	[1138]	B	-	-	610	4	Im	G5 V G5 V
2529	Feldman	E100577-6	Va Ni	{-3}	(642+3)	[9225]	B	-	-	304	6	Im	M5 V
2530	Feuchtwanger	C200542-7	Va Ni	{-2}	(640-1)	[1374]	B	-	-	615	8	Im	K0 V
2531	Nordholm	ACB4BA7-F	Fl Hi In	{+4}	(AAA-1)	[BF6E]	fEB	N	-	902	9	Im	F5 V
2534	Dunlop	CCB3535-7	Fl Ni	{-2}	(543+1)	[4385]	B	-	-	913	8	Im	G5 V
2535	Castelldefels	B200656-C	Va Ni Na	{+1}	(C57-3)	[677B]	B	S	-	105	8	Im	K5 V
2537	Luisa	B000767-C	As Va Na Pi	{+2}	(A66+2)	[796D]	DB	-	-	201	4	Im	M5 V M5 V
2538	Woltjer	A5A47BC-9	Fl	{+1}	(967+0)	[985D]	B	-	-	605	6	Im	M5 V
2540	Ganghofer	C200676-B	Va Ni Na	{+0}	(A52-2)	[8617]	B	-	-	604	8	Im	G5 V
2602	Suggs	C200757-9	Va Na Pi	{+0}	(F67-1)	[772E]	DB	-	-	108	8	Im	w D
2613	Bouligny	A300889-E	Va Ph Na Pi	{+2}	(A77-3)	[6A7D]	eDB	-	-	103	3	Im	M5 V M5 V
2617	Interamnia	D663142-6	Lo	{-3}	(301-2)	[1137]	B	S	-	602	8	Im	G0 V
2620	Hermainkhan	CDB0589-9	Ni	{-1}	(A42-1)	[1457]	B	-	-	603	8	Im	G0 V
2622	Avery	B10075A-A	Va Na Pi	{+2}	(468+2)	[697B]	DB	S	-	301	3	Im	K5 V M5 V
2623	Malmquista	A7A2675-9	Fl He Ni	{+0}	(A56+3)	[4628]	B	-	-	604	6	Im	M5 V
2624	Karel	BFB9698-C	Fl Ni	{+1}	(F53+2)	[579C]	B	-	-	905	8	Im	M0 V
2625	Porphyro	A000744-E	As Va Na Pi	{+2}	(E6B+0)	[897F]	DB	N	-	614	7	Im	M5 V
2627	Valencia	E000000-0	As Va Ba	{-3}	(700+1)	[0000]	B	-	-	012	8	Im	G5 V
2631	Delaney	C100687-7	Va Ni Na	{-2}	(753+1)	[8455]	B	S	-	303	6	Im	M5 V
2632	Chikuzen	A8A0744-B	He	{+2}	(C65-2)	[996A]	B	S	-	305	8	Im	K5 V
2637	Smolensk	E100000-0	Va Ba	{-3}	(600+3)	[0000]	B	-	-	003	9	Im	F0 V
2639	Inokuchihiro	B5B9654-D	Fl Ni	{+1}	(957+1)	[873F]	B	S	-	221	4	Im	M5 V M5 V
2640	Ibsen	A6A39AB-F	Fl Hi In	{+4}	(88C-2)	[5D5E]	fEB	-	-	614	8	Im	K5 V
2701	Bilqas	C7B36BD-5	Fl Ni	{-2}	(450+2)	[6454]	B	-	-	605	7	Im	M5 V
2702	Shinigami	D100125-7	Va Lo	{-3}	(401-2)	[1188]	B	-	-	915	8	Im	M0 V
2703	Rudzikas	CBB1558-7	Fl He Ni Px	{-2}	(543+0)	[632A]	B	-	-	622	7	Im	K5 V
2706	Montviloff	C200566-A	Va Ni	{+0}	(E41+2)	[4557]	B	-	-	808	8	Im	w D
2707	Hashikami	C6A0110-7	He Lo	{-2}	(501+0)	[115B]	B	S	-	203	9	Im	F0 V
2709	Halstead	C6A4314-5	Fl Lo	{-2}	(221+0)	[1129]	B	-	-	403	6	Im	K5 V M5 V
2711	Markov	E100000-0	Va Ba	{-3}	(700+1)	[0000]	B	-	-	002	3	Im	M5 V M5 V
2712	Svyat	C100544-8	Va Ni	{-2}	(842+3)	[735C]	B	-	-	305	6	Im	M5 V
2713	Hachijo	C9A8347-A	Fl Lo	{+0}	(D21-2)	[136F]	B	S	-	413	6	Im	M5 V
2716	Leonisis	A6A3632-E	Fl Ni	{+1}	(C52+0)	[276F]	B	-	-	905	8	Im	M0 V
2719	Lijiang	B000646-9	As Va Ni Na	{+1}	(B53-5)	[4757]	B	NS	-	113	8	Im	K5 V
2721	Toyen	CFB0520-7	Ni	{-2}	(440+1)	[4346]	B	S	-	504	8	Im	G5 V
2726	Giuseppina	C410377-A	Lo	{+0}	(C21+4)	[1389]	B	-	-	305	7	Im	M0 V
2728	Ukichiro	C5A0302-8	He Lo	{-2}	(D21+4)	[713D]	B	-	-	602	8	Im	K0 V
2729	Godel	A5A4866-D	Fl Ph	{+2}	(F7B+1)	[8A4A]	eB	S	-	606	7	Im	w D
2730	Ouagadougou	ADB889D-B	Fl Ph	{+2}	(A75+0)	[3A8D]	eB	-	-	812	8	Im	K0 V
2731	Etsuko	A9A5799-9	Fl	{+1}	(C67+0)	[A86B]	B	-	-	313	7	Im	M0 V
2733	Feodosia	D6A1224-3	Fl He Lo	{-3}	(811+0)	[1132]	B	S	-	911	4	Im	K0 V K5 V
2735	Dongguan	D00059C-A	As Va Ni	{-1}	(A44-5)	[441A]	B	S	-	813	8	Im	G5 V
2736	Oberursel	B100897-B	Va Ph Na Pi	{+2}	(A79+4)	[9A3E]	eDB	-	-	613	6	Im	M5 V
2737	Malpighi	C100446-B	Va Ni	{+0}	(F35+4)	[944D]	B	-	-	605	7	Im	w D
2738	Ardee	C5A0302-7	He Lo	{-2}	(421-3)	[5138]	B	-	-	305	8	Im	M0 V
2739	Hidesan	C000321-A	As Va Lo	{+0}	(921+0)	[339B]	B	S	-	301	4	Im	M5 V M5 V
2740	Kalbaugh	B7A0754-9	He	{+1}	(C6C-3)	[9849]	B	S	-	315	8	Im	M0 V
2808	Dabramo	A5B067A-D	He Ni	{+1}	(357-3)	[478D]	B	N	-	900	3	Im	M0 V M5 V
2809	Kess	CEB059E-A	Ni	{+0}	(E45-2)	[7579]	B	-	-	903	8	Im	K0 V
2810	Spegor	A0008CC-F	As Va Ph Na Pi	{+2}	(B79+1)	[8A4D]	eDB	N	-	614	7	Im	M0 V
2813	Suvorov	B410655-B	Ni Na	{+1}	(853+0)	[473B]	B	S	-	203	8	Im	K0 V
2815	Thersander	C1006A8-8	Va Ni Na	{-2}	(851+0)	[9487]	B	S	-	802	4	Im	M5 V M5 V
2816	Pinocchio	C200266-9	Va Lo	{-1}	(E11-3)	[4129]	B	-	-	613	7	Im	M0 V
2817	Munday	B7B2746-B	Fl He	{+2}	(E6D-3)	[796C]	B	-	-	806	8	Im	w D
2818	Etscorn	C6A4000-0	Fl Ba	{-2}	(500-1)	[0000]	B	S	-	004	8	Im	K5 V
2820	Paclements	C772332-5	He Lo	{-2}	(621+1)	[3144]	B	S	-	303	8	Im	F5 V
2822	Fangxing	B9A7721-A	Fl	{+2}	(C67-1)	[894B]	B	S	-	205	8	Im	M0 V
2823	Harch	C200366-6	Va Lo	{-2}	(921+2)	[3133]	B	S	-	304	7	Im	K5 V
2825	Oketo	C30057B-B	Va Ni	{+0}	(B43-2)	[5587]	B	-	-	204	8	Im	K0 V
2826	Chaozhou	A9676AA-B	Ni Ag Ri	{+3}	(D56+0)	[3957]	CB	N	-	305	8	Im	K5 V
2828	Benjaminlu	C4A0333-B	He Lo	{+0}	(F21+4)	[6399]	B	S	-	804	6	Im	M5 V
2829	Idfu	BDBA844-A	Fl Ph	{+2}	(B7D+1)	[3A6B]	eB	-	-	623	7	Im	M0 V M5 V
2830	Pimprenelle	C6A2459-7	Fl He Ni Px	{-2}	(731+3)	[524B]	B	-	-	123	8	Im	G5 V
2831	Kamikuro	D200423-7	Va Ni	{-3}	(430+2)	[1128]	B	S	-	707	7	Im	w D
2832	Luisapla	C410440-8	Ni	{-2}	(B30-1)	[5276]	B	S	-	703	8	Im	K5 V
2838	Connor	B2009EE-C	Va Hi Na In	{+4}	(C8B+3)	[7D4C]	fEB	-	A	904	7	Im	M5 V
2840	Geiger	A4B4764-F	Fl	{+2}	(866-2)	[795F]	B	N	-	800	3	Im	F5 V M5 V
2904	Tzu Chi	C000487-8	As Va Ni	{-2}	(930+1)	[525A]	B	S	-	820	4	Im	M5 V M5 V
2905	Brighton	C200320-6	Va Lo	{-2}	(221+0)	[5114]	B	-	-	306	7	Im	M5 V
2906	Plavsk	BDB38BA-C	Fl Ph	{+2}	(F7C+3)	[6A2D]	eB	N	-	404	8	Im	K5 V
2909	Vosges	B1006AB-B	Va Ni Na	{+1}	(C57+0)	[678B]	B	N	-	305	8	Im	K5 V
2911	Jacobson	C100300-A	Va Lo	{+0}	(B21-3)	[435A]	B	-	-	403	7	Im	M5 V
2913	Ptolemaeus	A8A1973-C	Fl He Hi In	{+4}	(98C-1)	[8D7F]	fEB	S	-	712	9	Im	F0 V
2914	Bolander	C000476-7	As Va Ni	{-2}	(730+3)	[4218]	B	-	-	614	6	Im	M5 V
2918	Poojara	CDB1541-A	Fl Ni	{+0}	(644+0)	[554A]	B	S	-	903	9	Im	F0 V
2919	Migliardi	C200499-9	Va Ni	{-1}	(F30+4)	[439B]	B	S	-	304	6	Im	M5 V
2922	Strom	A300767-D	Va Na Pi	{+2}	(F69+4)	[794F]	DB	N	-	206	7	Im	w D
2923	Bristol	D6A6276-8	Fl Lo	{-3}	(D11+0)	[6146]	B	S	-	105	8	Im	M0 V
2924	Savonlinna	C7B7535-5	Fl Ni	{-2}	(640+1)	[3354]	B	-	-	505	7	Im	M0 V
2925	Konovalenko	D100110-8	Va Lo	{-3}	(701+2)	[1169]	B	-	-	100	3	Im	G0 V M5 V
2926	Avramkottke	C200333-6	Va Lo	{-2}	(721-4)	[3194]	B	-	-	105	7	Im	M0 V
2928	Reyes	C100375-9	Va Lo	{-1}	(D21-4)	[1299]	B	S	-	403	7	Im	M5 V
2930	Roy	B100733-9	Va Na Pi	{+1}	(B68-2)	[7829]	DB	-	-	604	6	Im	M5 V
2931	Miretti	D6A7368-3	Fl Lo	{-3}	(B21+0)	[2125]	B	S	-	815	8	Im	M0 V
2932	Dubiago	D300554-7	Va Ni	{-3}	(A40+2)	[6214]	B	S	-	706	8	Im	w D
2933	Chapront	D100327-6	Va Lo	{-3}	(B21+3)	[7137]	B	-	-	903	4	Im	M5 V w D
2934	Sidorovsky	CAB5000-0	Fl Ba	{-2}	(A00+0)	[0000]	B	-	-	005	7	Im	M0 V
3002	Anan	C200566-7	Va Ni	{-2}	(944-3)	[1336]	B	-	-	304	7	Im	M0 V
3003	Amdusias	A7B7630-A	Fl Ni	{+1}	(655-3)	[775B]	B	-	-	711	8	Im	G5 V
3004	Manubo	A200765-E	Va Na Pi	{+2}	(D69+3)	[798F]	DB	-	-	805	6	Im	M5 V
3008	Olie	E100000-0	Va Ba	{-3}	(400+0)	[0000]	B	-	-	002	3	Im	M0 V w D
3009	Griffioen	CBB2365-9	Fl He Lo	{-1}	(F21-1)	[2257]	B	S	-	904	8	Im	G0 V
3010	Megumi	C967664-8	Ni Ag Ri	{+0}	(A56+1)	[7647]	CB	-	-	803	8	Im	G0 V
3012	Suarez	B100777-D	Va Na Pi	{+2}	(E66+1)	[591C]	DB	-	-	104	6	Im	M5 V
3014	Shama	E000342-6	As Va Lo	{-3}	(821+4)	[5142]	B	-	-	414	8	Im	G5 V
3015	Sabha	E968265-5	Lo	{-3}	(411-1)	[5155]	B	-	-	503	9	Im	G0 V
3016	Golson	C5AA364-8	Fl Lo	{-2}	(E21-3)	[115A]	B	S	-	113	7	Im	M0 V
3018	Heureka	E200347-5	Va Lo	{-3}	(721+1)	[2145]	B	-	-	808	8	Im	w D
3019	Kollar	AEB0777-A		{+3}	(B6C+4)	[7A8F]	B	NS	-	602	8	Im	G0 V
3020	Crantor	C100340-8	Va Lo	{-2}	(D21+1)	[113A]	B	S	-	905	6	Im	M5 V
3022	Monge	D8A0151-5	He Lo	{-3}	(501-4)	[2175]	B	S	-	303	9	Im	F0 V
3023	Wil	B6A7746-A	Fl	{+2}	(D6C+4)	[6959]	B	N	-	604	7	Im	M0 V
3024	Suding	C9A7265-A	Fl Lo	{+0}	(C11+3)	[327C]	B	-	-	304	7	Im	M0 V
3030	Sejong	C300465-7	Va Ni	{-2}	(730+1)	[721A]	B	-	-	704	7	Im	M0 V
3031	Wasser	C77666B-5	Ni Ag	{-1}	(453-1)	[8525]	CB	-	-	801	6	Im	K0 V M5 V
3032	Shintoku	CBB5457-6	Fl Ni Px	{-2}	(431+1)	[3257]	B	-	-	106	8	Im	K0 V
3037	Alikoski	E100103-A	Va Lo	{-1}	(801+4)	[615B]	B	-	-	800	4	Im	G5 V G5 V
3039	Cumbernauld	B3007BD-B	Va Na Pi	{+2}	(E68-2)	[796F]	DB	-	-	214	7	Im	M0 V M5 V M5 V
3040	Dylanyoung	E100445-5	Va Ni	{-3}	(530-3)	[3114]	B	-	-	904	6	Im	M5 V
3101	Hippocastanum	C8B36AB-9	Fl Ni	{-1}	(D51+0)	[A568]	B	-	-	905	8	Im	K5 V
3103	Amir	C776456-5	Ni Pa	{-2}	(730+2)	[2211]	cB	-	-	103	8	Im	K0 V
3107	Petrov	B764725-7	Ag Ri	{+2}	(96D+1)	[4933]	CB	N	-	711	8	Im	F5 V
3113	Sapello	AAB6635-9	Fl Ni	{+0}	(E51-3)	[8644]	B	-	-	314	6	Im	M5 V
3114	Slotin	E410110-8	Lo	{-3}	(B01+1)	[1149]	B	-	-	804	6	Im	M5 V
3115	Laertes	A5A27AC-C	Fl He	{+2}	(E66+0)	[2918]	B	-	-	413	8	Im	K0 V
3116	Buryatia	C9B648B-7	Fl Ni	{-2}	(C30-5)	[8248]	B	S	-	702	9	Im	F0 V
3117	Anomalocaris	ABB9787-A	Fl	{+2}	(D6D+1)	[7969]	B	N	-	304	7	Im	M0 V
3118	Ceto	C5A0301-6	He Lo	{-2}	(721-1)	[7157]	B	-	-	704	7	Im	M0 V
3119	Thyestes	C4B368B-6	Fl Ni	{-2}	(950+5)	[8455]	B	-	-	205	8	Im	M0 V
3120	Starkenburg	B200787-D	Va Na Pi	{+2}	(F69-2)	[898E]	DB	N	-	308	8	Im	w D
3123	Henrard	A6A8887-D	Fl Ph	{+2}	(E79+0)	[AA1E]	eB	N	-	713	9	Im	G0 V
3124	Werel	A300898-B	Va Ph Na Pi	{+2}	(678-3)	[7A6C]	eDB	N	-	504	7	Im	M5 V
3125	Semphyra	B100641-A	Va Ni Na	{+1}	(C57+0)	[6767]	B	-	-	114	7	Im	M5 V
3126	Luisapolli	CDB4583-7	Fl Ni	{-2}	(543-4)	[7338]	B	-	-	105	8	Im	K0 V
3127	Weisell	C200544-7	Va Ni	{-2}	(943-3)	[3367]	B	S	-	101	3	Im	K5 V K5 V
3132	Kikuchi	CAB1315-A	Fl He Lo	{+0}	(A21-2)	[1359]	B	-	-	203	8	Im	G5 V
3133	Vikrymov	D100355-8	Va Lo	{-3}	(C21-4)	[3145]	B	-	-	501	2	Im	K5 V M5 V
3135	Aristides	C100348-B	Va Lo	{+0}	(D21+1)	[137C]	B	-	-	705	7	Im	M0 V
3137	Yoshida	B100741-A	Va Na Pi	{+2}	(C67-5)	[49A6]	DB	S	-	705	7	Im	M5 V
3139	Xi'An	EDB3000-0	Fl Ba	{-3}	(700-2)	[0000]	B	-	-	003	8	Im	G5 V
3140	Vinko	A7367AA-9	Pi	{+1}	(D68-4)	[384D]	DB	N	-	613	8	Im	G5 V
3206	Duhamel	C7A2575-6	Fl He Ni	{-2}	(543-1)	[A357]	B	-	-	414	8	Im	K0 V
3207	Svoboda	C410476-B	Ni	{+0}	(D36+0)	[4418]	B	-	-	404	7	Im	M0 V
3208	Foster	E5B1202-4	Fl He Lo	{-3}	(311+0)	[1155]	B	-	-	103	8	Im	K0 V
3212	Kozyrev	D5B1530-4	Fl He Ni	{-3}	(A42+2)	[8256]	B	-	-	113	7	Im	M0 V
3213	Drummond	B000677-A	As Va Ni Na	{+1}	(E57-3)	[8775]	B	N	-	123	8	Im	G0 V
3219	Peoria	C7B9578-8	Fl Ni	{-2}	(B41+4)	[6368]	B	S	-	311	4	Im	M0 V M5 V
3220	Crick	C100535-C	Va Ni	{+0}	(642+2)	[A51D]	B	-	-	500	2	Im	M5 V M5 V
3221	Erzgebirge	C9A7422-5	Fl Ni	{-2}	(731-4)	[8256]	B	S	-	514	8	Im	M0 V
3222	Chicago	B964987-8	Hi Pr	{+1}	(C87-3)	[AA8B]	EcB	N	-	905	8	Im	K0 V
3223	Waldus	B400646-9	Va Ni Na	{+0}	(752+3)	[4646]	B	S	-	910	4	Im	K0 V w D
3224	Dhotel	C6607A7-8	De Ri	{+0}	(B68+0)	[977A]	CB	-	-	912	8	Im	G0 V
3226	Schroter	D6B2236-5	Fl He Lo	{-3}	(711-3)	[1144]	B	S	-	315	8	Im	M0 V
3229	Likwoh	D100000-0	Va Ba	{-3}	(600+2)	[0000]	B	S	-	012	6	Im	K5 V M5 V
3230	Antonhajduk	CDB7255-7	Fl Lo	{-2}	(A11+3)	[1175]	B	-	-	204	8	Im	K0 V
3231	Holderlin	C100122-9	Va Lo	{-1}	(C01+0)	[214A]	B	S	-	303	7	Im	M0 V
3232	Dvorsky	A300969-D	Va Hi Na In	{+4}	(98E-1)	[AD4C]	fEB	-	-	804	6	Im	M5 V
3234	Abengourou	A6A2755-F	Fl He	{+2}	(56B+2)	[692D]	B	-	-	902	7	Im	K5 V
3235	Atira	E200463-4	Va Ni	{-3}	(430-2)	[4116]	B	-	-	600	4	Im	M0 V M5 V
3236	Talos	CCB2457-B	Fl He Ni Px	{+0}	(A32-1)	[646E]	B	S	-	702	8	Im	G0 V
3237	Brydonejack	C200320-B	Va Lo	{+0}	(C21+0)	[434B]	B	-	-	606	6	Im	M5 V
3239	Tittel	C100540-9	Va Ni	{-1}	(A43+1)	[845B]	B	S	-	614	7	Im	M0 V
3240	Kaihua	A7B7878-C	Fl Ph	{+2}	(B7D+3)	[CA1F]	eB	-	-	700	5	Im	K0 V K5 V
