Hex	Name	UWP	Remarks	{Ix}	(Ex)	[Cx]	Nobility	Bases	Zone	PBG	W	Allegiance	Stars
2539	Rutger	B000799-9	As Va Na Pi	{+1}	(667-1)	[6859]	DB	N	-	521	5	Im	K0 V M5 V
2601	Yunnan	C7A6447-5	Fl Ni	{-2}	(634-2)	[6234]	B	-	-	914	7	Im	M0 V
2603	Nineve	B3009AA-B	Va Hi Na In	{+4}	(D89-3)	[BD17]	fEB	-	-	905	6	Im	M5 V
2604	Szantos	B76377A-9	Ri	{+2}	(567+2)	[892B]	CB	N	-	900	5	Im	G0 V G5 V
2605	Hagi	A410777-D	Na Pi	{+2}	(C65-5)	[3978]	DB	N	-	712	8	Im	K5 V
2606	Modestia	E6A4324-7	Fl Lo	{-3}	(821+2)	[113A]	B	-	-	702	8	Im	G0 V
2607	Mauritia	E8A4357-7	Fl Lo Px	{-3}	(821+0)	[6153]	B	-	-	202	9	Im	F0 V
2609	Van Doren	B300731-8	Va Na Pi	{+0}	(467+2)	[8717]	DB	S	-	700	4	Im	M0 V M5 V
2610	Europa	A7A278D-C	Fl He	{+2}	(367-1)	[791C]	B	-	-	110	5	Im	A0 V A5 V
2613	Hedda	CCB0557-7	He Ni	{-2}	(740+0)	[431A]	B	S	-	602	9	Im	A5 V
2616	Ryleigh	B5A5750-B	Fl	{+2}	(867-3)	[B9AF]	B	-	-	204	6	Im	M5 V
2617	Zhongshan	C200232-8	Va Lo	{-2}	(C11+3)	[615B]	B	-	-	814	7	Im	M5 V
2624	Atsushimori	D6A0320-7	He Lo	{-3}	(821+0)	[4155]	B	-	-	702	8	Im	G5 V
2625	Salgari	C665321-9	Ga Lo	{-1}	(A21-2)	[125A]	B	S	-	305	8	Im	G5 V
2626	Mcfarland	A300BBF-F	Va Hi Na In	{+4}	(9AE+1)	[FF4E]	fEB	N	A	604	6	Im	M5 V
2628	Tiruchirappalli	A300CDE-D	Va Hi Na In	{+4}	(9BB-3)	[FF7A]	fEB	-	A	904	6	Im	M5 V
2629	Landgraf	C100543-7	Va Ni	{-2}	(941-1)	[437A]	B	-	-	204	8	Im	K5 V
2630	Sfasu	C6A358A-9	Fl Ni	{-1}	(D41-3)	[748A]	B	S	-	604	8	Im	K5 V
2631	Tzu Chi	X4A8530-5	Fl Ni	{-3}	(841-4)	[9255]	B	-	R	302	4	Im	M5 V M5 V
2632	Devience	C300543-A	Va Ni	{+0}	(B41-2)	[6567]	B	-	-	104	8	Im	K5 V
2633	Ando	BBB09B8-B	He Hi In	{+4}	(98A+2)	[7D59]	fEB	-	-	814	8	Im	K0 V
2635	Suding	D100333-6	Va Lo	{-3}	(A21+3)	[7137]	B	S	-	205	8	Im	K5 V
2636	Tanda	A7B0679-C	He Ni	{+1}	(957+2)	[A777]	B	-	-	402	9	Im	F0 V
2637	Samsagan	B93399D-A	Hi Na In Po	{+4}	(A86+1)	[5DAA]	fEB	-	-	603	9	Im	G0 V
2640	Buttani	B100856-A	Va Ph Na Pi	{+2}	(B76+3)	[6A1C]	eDB	-	-	903	6	Im	M5 V
2704	Sco	E100323-8	Va Lo	{-3}	(821+2)	[5128]	B	-	-	902	6	Im	M5 V
2705	Stargazer	E100345-A	Va Lo	{-1}	(C21-2)	[1219]	B	-	-	103	5	Im	M0 V M5 V
2706	Haute	C6A5885-9	Fl Ph	{+0}	(97A-4)	[782B]	eB	-	-	804	6	Im	M5 V
2707	Vijayjain	C100100-C	Va Lo	{+0}	(801+0)	[213C]	B	-	-	503	6	Im	M5 V
2708	Djall	C100100-D	Va Lo	{+0}	(C01+1)	[114F]	B	-	-	105	7	Im	M5 V
2710	Sualan	B300611-D	Va Ni Na	{+1}	(C52+5)	[377F]	B	N	-	404	7	Im	M0 V
2711	Tarakis	C200241-B	Va Lo	{+0}	(611+5)	[322B]	B	-	-	510	3	Im	M0 V M5 V
2712	Messier	C000555-8	As Va Ni	{-2}	(E40+0)	[434B]	B	-	-	415	7	Im	M5 V
2713	Golomo	C9C8333-9	Fl Lo	{-1}	(A21-1)	[3269]	B	-	-	710	4	Im	A0 V A5 V
2714	Comba	C7B3568-6	Fl Ni Px	{-2}	(B42+4)	[2359]	B	S	-	803	7	Im	K5 V
2716	Crabeels	D200451-6	Va Ni	{-3}	(430-3)	[1123]	B	S	-	808	8	Im	w D
2717	Gretskij	C9B0110-7	He Lo	{-2}	(301+2)	[1187]	B	-	-	714	8	Im	K5 V
2720	Hessen	EAB0000-0	He Ba	{-3}	(600+5)	[0000]	B	-	-	000	4	Im	F5 V G5 V
2721	Angola	C2007BA-6	Va Na Pi	{-1}	(B66-2)	[6667]	DB	-	-	205	8	Im	M0 V
2722	Echo	CAA2420-A	Fl He Ni	{+0}	(C31+0)	[644C]	B	S	-	805	8	Im	M0 V
2723	Salpeter	C100201-9	Va Lo	{-1}	(611-1)	[112A]	B	-	-	800	4	Im	M0 V M5 V
2724	Brooklyn	A7DA778-E		{+3}	(D6D-1)	[4A3B]	B	NS	-	604	7	Im	K5 V
2725	Ravel	A100769-F	Va Na Pi	{+2}	(B68-1)	[695F]	DB	-	-	412	4	Im	M0 V M5 V
2727	Napolitania	C100564-B	Va Ni	{+0}	(B44+0)	[4586]	B	-	-	405	6	Im	M5 V
2729	Beijingaoyun	B6D7641-8	Ni	{-1}	(E51+3)	[456B]	B	N	-	104	9	Im	G0 V
2730	Abezethibou	CBB6342-5	Fl Lo	{-2}	(621-3)	[4196]	B	-	-	115	7	Im	M5 V
2734	Agrippina	D7A3545-8	Fl Ni	{-3}	(842-2)	[6255]	B	-	-	402	8	Im	K0 V
2738	Atkinson	D7A9465-8	Fl Ni	{-3}	(930+0)	[5197]	B	S	-	904	8	Im	M0 V
2739	Barenboim	C1005A6-C	Va Ni	{+0}	(B41+0)	[553B]	B	S	-	405	7	Im	M5 V
2801	Namikoshi	C200333-8	Va Lo	{-2}	(821+0)	[1198]	B	-	-	904	6	Im	M5 V
2802	Legia	A9A1687-E	Fl He Ni Px	{+1}	(752-1)	[475F]	B	N	-	413	8	Im	G5 V
2806	Otakasakajyo	C200657-C	Va Ni Na	{+0}	(954-3)	[767D]	B	S	-	702	6	Im	M5 V
2808	Rollandia	B200646-9	Va Ni Na	{+0}	(C55+0)	[668A]	B	N	-	513	9	Im	G0 V
2810	Koichi	A100778-D	Va Na Pi	{+2}	(C69-2)	[8979]	DB	N	-	805	7	Im	M5 V
2811	Yangzhou	X7A2211-3	Fl He Lo	{-3}	(711+1)	[3143]	B	-	R	403	9	Im	G0 V
2812	Desnoux	B9A7731-8	Fl	{+0}	(C69+0)	[7784]	B	-	-	803	6	Im	M5 V
2814	Brocken	C2006AD-B	Va Ni Na	{+0}	(F53+3)	[565B]	B	-	-	206	7	Im	w D
2817	Yuasa	C200521-B	Va Ni	{+0}	(C42+3)	[65AB]	B	S	-	507	8	Im	w D
2820	Kamikatsu	B5A069D-8	He Ni	{-1}	(C51-2)	[7576]	B	-	-	414	7	Im	M0 V
2822	Hluboka	C5B05A7-7	He Ni	{-2}	(744-2)	[9328]	B	S	-	403	7	Im	K5 V
2823	Bozar	C100502-C	Va Ni	{+0}	(E45-2)	[258B]	B	-	-	313	6	Im	M5 V
2824	Bower	B000664-9	As Va Ni Na	{+0}	(756+0)	[6638]	B	S	-	502	4	Im	M5 V M5 V w D
2831	Nankivell	C6A3355-7	Fl Lo	{-2}	(621-1)	[2186]	B	-	-	702	4	Im	K0 V M5 V
2834	Lidz	C6A0420-9	He Ni	{-1}	(833+0)	[6319]	B	S	-	204	7	Im	M0 V
2835	Beltane	E200100-5	Va Lo	{-3}	(C01+4)	[117A]	B	-	-	703	4	Im	M5 V w D
2837	Taiwa	CBB46BB-9	Fl Ni	{-1}	(C52-1)	[6549]	B	-	-	614	8	Im	K0 V
2838	Hideosugai	B4A0732-D	He	{+2}	(A68+0)	[497B]	B	-	-	806	7	Im	w D
2840	Harunasan	C000368-A	As Va Lo	{+0}	(E21-2)	[538A]	B	-	-	915	7	Im	w D
2901	Bancelin	E100264-6	Va Lo	{-3}	(411-4)	[4154]	B	-	-	104	7	Im	M0 V
2902	Valen	ABB2766-D	Fl He	{+2}	(F6D+0)	[692C]	B	N	-	905	9	Im	G0 V
2903	Amagi	E200111-6	Va Lo	{-3}	(701-4)	[1164]	B	-	-	714	7	Im	M0 V
2904	Irsol	A200BCF-D	Va Hi Na In	{+4}	(DAD-1)	[BF3F]	fEB	N	A	705	8	Im	M0 V
2906	Batten	E100535-5	Va Ni	{-3}	(B42+0)	[2274]	B	-	-	503	5	Im	M5 V M5 V
2909	Hristobotev	C100538-9	Va Ni	{-1}	(841+1)	[3454]	B	-	-	205	7	Im	M5 V
2911	Mikhailov	CAB5100-6	Fl Lo	{-2}	(A01+4)	[1153]	B	-	-	204	8	Im	G5 V
2913	Sartre	C000302-A	As Va Lo	{+0}	(B21+3)	[5345]	B	S	-	515	7	Im	M5 V
2914	Luc	C6A4433-6	Fl Ni	{-2}	(732+2)	[1251]	B	S	-	204	8	Im	K5 V
2915	Veblen	ACB8795-D	Fl	{+3}	(D6A-2)	[BA2A]	B	NS	-	505	8	Im	M0 V
2917	Pien	B5A1859-D	Fl He Ph	{+2}	(57E+2)	[4A9C]	eB	-	-	800	3	Im	M0 V M5 V
2918	Carver	C7A5511-A	Fl Ni	{+0}	(C43+2)	[A57A]	B	-	-	712	8	Im	K0 V
2921	Yompron	A200733-E	Va Na Pi	{+3}	(F68+4)	[8A4F]	DB	NS	-	208	8	Im	w D
2923	Donatbanki	E510210-8	Lo	{-3}	(911+2)	[5158]	B	-	-	602	4	Im	w D w D
2924	Armellini	CBB1135-9	Fl He Lo	{-1}	(601+1)	[1118]	B	-	-	222	9	Im	F0 V
2926	Laichunju	D662451-4	Ni	{-3}	(233+2)	[5159]	B	S	-	603	10	Im	A0 V
2927	Koromhazi	A200BAA-F	Va Hi Na In	{+4}	(FAE-1)	[AF4F]	fEB	N	-	207	7	Im	w D
2928	Riccati	B6A0676-8	He Ni	{-1}	(951+0)	[A566]	B	S	-	204	9	Im	F5 V
2931	Kushalnaik	C100497-8	Va Ni	{-2}	(B31-2)	[5236]	B	S	-	905	7	Im	M5 V
2935	Cimbria	ECB0211-7	He Lo	{-3}	(611+3)	[5114]	B	-	-	206	7	Im	w D
2936	Wellingborough	A3009A8-D	Va Hi Na In	{+4}	(E8E+2)	[9D8F]	fEB	N	-	708	8	Im	w D
2937	Zatopek	B6A47AC-C	Fl	{+2}	(B6B+0)	[994D]	B	-	-	413	8	Im	K0 V
2938	Pinson	C7A1331-7	Fl He Lo	{-2}	(421+0)	[1137]	B	-	-	403	7	Im	M0 V
2940	Raikin	CCB2548-A	Fl He Ni Px	{+0}	(942-2)	[758C]	B	-	-	913	7	Im	K5 V
3001	Rigeltan	B5A5988-A	Fl Hi In	{+4}	(A86+1)	[6DAB]	fEB	-	-	904	8	Im	G0 V
3006	Martha	A200665-A	Va Ni Na	{+1}	(C57+0)	[574A]	B	-	-	208	8	Im	w D
3007	Xuzhou	E200313-6	Va Lo	{-3}	(821+3)	[4176]	B	-	-	104	6	Im	M5 V
3009	Trussoni	C5A058A-A	He Ni	{+0}	(F41+1)	[355B]	B	S	-	804	7	Im	M0 V
3013	Sfiligoi	C4A0550-7	He Ni	{-2}	(B44-1)	[2319]	B	-	-	502	4	Im	M5 V M5 V
3014	Elowitz	A100897-C	Va Ph Na Pi	{+2}	(878+3)	[4A6C]	eDB	N	-	702	6	Im	M5 V
3017	Lovas	C100545-A	Va Ni	{+0}	(B41+2)	[7569]	B	-	-	202	4	Im	M0 V M5 V
3019	Androgeos	C200531-8	Va Ni	{-2}	(640+4)	[535A]	B	-	-	303	4	Im	M0 V w D
3020	Vanvollen	CAB7323-7	Fl Lo	{-2}	(321-4)	[5165]	B	-	-	304	8	Im	M0 V
3021	Nagler	C300533-8	Va Ni	{-2}	(640+0)	[13A5]	B	-	-	604	8	Im	K5 V
3022	Trondheim	C100597-8	Va Ni	{-2}	(A40+2)	[331A]	B	S	-	804	7	Im	K5 V
3026	Columbus	C000232-A	As Va Lo	{+0}	(411-2)	[6248]	B	-	-	110	4	Im	K5 V K5 V K5 V
3027	Stenkumla	B6A1886-9	Fl He Ph	{+1}	(679+0)	[597A]	eB	-	-	302	9	Im	G0 V
3030	Virginia	C7A0442-5	He Ni	{-2}	(C33+2)	[72A3]	B	S	-	402	9	Im	F0 V
3032	Lancet	BCB37CF-7	Fl	{+1}	(566-1)	[784B]	B	NS	A	612	8	Im	G5 V
3033	Ponomarev	E964000-0	Ba	{-3}	(B00-4)	[0000]	B	-	-	014	8	Im	K0 V
3036	Tigris	B100658-D	Va Ni Na	{+1}	(754+4)	[875C]	B	S	-	702	4	Im	M5 V M5 V
3037	Fort Collins	B8BA658-E	Fl Ni	{+1}	(855+0)	[977F]	B	-	-	622	6	Im	M5 V
3039	Funtua	D410000-0	Ba	{-3}	(500+2)	[0000]	B	S	-	006	8	Im	M0 V
3040	Cossard	A6A58B7-C	Fl Ph	{+2}	(D7D+1)	[5A17]	eB	-	-	924	8	Im	G0 V
3103	Ujitawara	C510567-9	Ni	{-1}	(E43-2)	[744E]	B	S	-	406	7	Im	w D
3105	Hyperenor	A6A377B-B	Fl	{+2}	(76A+0)	[5987]	B	N	-	603	8	Im	K0 V
3106	Suzaku	C6D6585-9	Ni	{-1}	(A41-1)	[645E]	B	S	-	703	9	Im	F5 V
3107	Forint	A9A6656-A	Fl Ni	{+1}	(B56-1)	[472A]	B	-	-	614	7	Im	M5 V
3108	Harlan	B200646-A	Va Ni Na	{+1}	(A56+2)	[3747]	B	N	-	804	6	Im	M5 V
3110	Memnon	X5A9366-5	Fl Lo	{-3}	(421+4)	[1151]	B	-	R	802	7	Im	M0 V
3111	Lijiang	C5A0442-8	He Ni	{-2}	(831+2)	[821A]	B	-	-	805	7	Im	M5 V M5 V M5 V
3115	Gurtler	B300743-C	Va Na Pi	{+2}	(E6A+3)	[397C]	DB	S	-	814	7	Im	K5 V
3116	Vundtia	C960410-6	De Ni	{-2}	(434+0)	[5298]	B	-	-	913	9	Im	F5 V
3118	Kazakov	C5A05AB-7	He Ni	{-2}	(842-4)	[4334]	B	-	-	407	8	Im	w D
3120	Saktar	X100000-0	Va Ba	{-3}	(600-3)	[0000]	B	-	R	005	5	Im	w D w D
3121	Thelmaruby	CCB6552-8	Fl Ni	{-2}	(B40-1)	[632A]	B	-	-	804	8	Im	M0 V
3122	Swindle	A410867-A	Ph Na Pi	{+2}	(97B-1)	[8A2B]	eDB	S	-	302	8	Im	K0 V
3124	Malhotra	C85427B-8	Lo	{-2}	(611+1)	[6118]	B	-	-	120	6	Im	G0 V M5 V
3128	Salome	C100454-9	Va Ni	{-1}	(B34-2)	[534A]	B	S	-	604	6	Im	M5 V
3129	Isiguroyuki	D200359-A	Va Lo	{-1}	(B21-1)	[221D]	B	-	-	208	8	Im	w D
3131	Ainonai	E510200-4	Lo	{-3}	(311+4)	[1156]	B	-	-	701	5	Im	K0 V w D
3132	Wiesinger	B5109CC-8	Hi Na In	{+2}	(D8B+1)	[8B78]	EB	-	-	706	7	Im	w D
3134	Ukobach	A5B38AA-E	Fl Ph	{+2}	(878-4)	[DA9D]	eB	-	-	803	9	Im	F0 V
3135	Camayenne	C200126-7	Va Lo	{-2}	(701+1)	[111A]	B	-	-	407	7	Im	w D
3140	Viget	C9A4448-9	Fl Ni Px	{-1}	(A30-3)	[434D]	B	-	-	113	9	Im	F0 V
3201	Andiwagner	D300389-7	Va Lo	{-3}	(421-2)	[1158]	B	-	-	207	7	Im	w D
3202	Rottman	C5A0365-8	He Lo	{-2}	(F21-1)	[1148]	B	S	-	114	7	Im	M0 V
3204	Nucciomula	E000374-7	As Va Lo	{-3}	(B21-3)	[4117]	B	-	-	113	7	Im	M0 V
3206	Orosz	C100312-A	Va Lo	{+0}	(821+1)	[136E]	B	-	-	704	7	Im	K5 V
3207	Musashino	C867476-4	Ga Ni Pa	{-2}	(631+3)	[2246]	cB	-	-	502	8	Im	K5 V
3208	Smuts	ADB39DB-9	Fl Hi In	{+3}	(789-3)	[9C66]	EB	N	-	502	4	Im	M0 V M5 V
3211	Wuchang	A100635-F	Va Ni Na	{+1}	(A55-2)	[47AF]	B	-	-	205	7	Im	M0 V
3213	Shelton	CBB75A9-7	Fl Ni	{-2}	(842-1)	[836A]	B	-	-	303	8	Im	G0 V
3215	Freiberg	C100555-D	Va Ni	{+0}	(945+1)	[452F]	B	-	-	704	6	Im	M5 V
3216	Babote	BBB57AA-9	Fl	{+1}	(A64-3)	[889B]	B	-	-	603	9	Im	G0 V
3217	Kroonstad	DAB0746-6	He	{-2}	(764+3)	[6544]	B	S	-	700	4	Im	G5 V G5 V
3219	Rudbelia	C6A3213-8	Fl Lo	{-2}	(511+0)	[2139]	B	-	-	100	4	Im	G0 V w D
3220	Takimoto	A000767-E	As Va Na Pi	{+2}	(F64-3)	[797E]	DB	N	-	216	8	Im	w D
3221	Colonia	A7A1662-B	Fl He Ni	{+1}	(C57+1)	[475E]	B	-	-	102	9	Im	F0 V
3222	Magomaev	ABB08A9-C	He Ph	{+2}	(775+0)	[7A98]	eB	S	-	803	8	Im	G5 V
3224	Kopylov	D200120-7	Va Lo	{-3}	(701+3)	[613B]	B	-	-	806	7	Im	w D
3227	Longenecker	A0008CB-C	As Va Ph Na Pi	{+2}	(F74+5)	[8A1D]	eDB	-	-	215	7	Im	M5 V
3231	Eymann	B100622-9	Va Ni Na	{+0}	(F53-1)	[A64A]	B	-	-	805	7	Im	M5 V
3232	Porthos	D200211-9	Va Lo	{-2}	(311+0)	[1124]	B	S	-	201	3	Im	M0 V M5 V
3236	Serasin	D000788-6	As Va Na Pi	{-2}	(A62-2)	[5556]	DB	S	-	815	7	Im	M5 V
3237	Allanrahill	EFB8347-8	Fl Lo	{-3}	(E21+3)	[1166]	B	-	-	904	8	Im	K5 V
3238	Yurihama	B000799-9	As Va Na Pi	{+1}	(867-1)	[6838]	DB	-	-	513	4	Im	M5 V M5 V
3239	Aurapenenta	A3009DC-A	Va Hi Na In	{+5}	(E8E-1)	[9E79]	fEB	NS	-	503	7	Im	M0 V
3240	Tanabe	CBB3466-A	Fl Ni Px	{+0}	(935+2)	[543A]	B	-	-	601	5	Im	M0 V M5 V
